
==================================================
🚀 RIPRESA GRPO V2 (Senza Early Stopping, 2 Epoche)
==================================================
📊 Dataset caricato: 800 train, 100 test
🔄 Ripresa dall'ultimo checkpoint trovato in output_dir...

==================================================
🚀 RIPRESA GRPO V2 (Senza Early Stopping, 2 Epoche)
==================================================
📊 Dataset caricato: 800 train, 100 test
Trovati 6 checkpoint in qwen-sft-clean. Ripresa dal training...
{'train_runtime': 0.0248, 'train_samples_per_second': 64428.014, 'train_steps_per_second': 16107.004, 'train_loss': 0.0, 'epoch': 3.0}
✅ GRPO V2 (Full Train) Completato!

==================================================
🚀 RIPRESA GRPO V2 (Senza Early Stopping, 2 Epoche)
==================================================
📊 Dataset caricato: 800 train, 100 test

==================================================
🚀 RIPRESA GRPO V2 (Senza Early Stopping, 2 Epoche)
==================================================
📊 Dataset caricato: 800 train, 100 test

==================================================
🚀 RIPRESA GRPO V2 (Senza Early Stopping, 2 Epoche)
==================================================
📊 Dataset caricato: 800 train, 100 test
Trovati 6 checkpoint in qwen-sft-clean. Ripresa dal training...
{'train_runtime': 0.0083, 'train_samples_per_second': 191904.101, 'train_steps_per_second': 47976.025, 'train_loss': 0.0, 'epoch': 3.0}
✅ GRPO V2 (Full Train) Completato!

==================================================
🚀 RIPRESA GRPO V2 (Senza Early Stopping, 2 Epoche)
==================================================
📊 Dataset caricato: 800 train, 100 test

==================================================
🚀 RIPRESA GRPO V2 (Senza Early Stopping, 2 Epoche)
==================================================
📊 Dataset caricato: 800 train, 100 test
📝 Inizio training GRPO da zero (con conoscenza SFT caricata)...
{'loss': -0.0093, 'grad_norm': 0.0, 'learning_rate': 9.95e-07, 'num_tokens': 10499.0, 'completions/mean_length': 95.275, 'completions/min_length': 57.6, 'completions/max_length': 155.2, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 95.275, 'completions/min_terminated_length': 57.6, 'completions/max_terminated_length': 155.2, 'rewards/lazy_penalty_reward/mean': -0.375, 'rewards/lazy_penalty_reward/std': 1.0606602430343628, 'rewards/strict_format_and_content_reward/mean': 1.325, 'rewards/strict_format_and_content_reward/std': 1.5292246341705322, 'rewards/semantic_consistency_reward/mean': 0.06999999433755874, 'rewards/semantic_consistency_reward/std': 0.2826575577259064, 'rewards/conditional_perplexity_reward/mean': 0.14077221006155013, 'rewards/conditional_perplexity_reward/std': 0.040789563581347464, 'reward': 1.160772156715393, 'reward_std': 2.698497211933136, 'frac_reward_zero_std': 0.0, 'entropy': 1.518035750091076, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 82.19370185999651, 'epoch': 0.01}
{'loss': -0.1445, 'grad_norm': 0.0, 'learning_rate': 4.95e-07, 'num_tokens': 851548.0, 'completions/mean_length': 84.975, 'completions/min_length': 52.0, 'completions/max_length': 131.8, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 84.975, 'completions/min_terminated_length': 52.0, 'completions/max_terminated_length': 131.8, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.7071068286895752, 'rewards/strict_format_and_content_reward/mean': 1.575, 'rewards/strict_format_and_content_reward/std': 0.8960932970046998, 'rewards/semantic_consistency_reward/mean': 0.1300000011920929, 'rewards/semantic_consistency_reward/std': 0.19092252850532532, 'rewards/conditional_perplexity_reward/mean': 0.13650424182415008, 'rewards/conditional_perplexity_reward/std': 0.04183793291449547, 'reward': 1.5915042877197265, 'reward_std': 1.6721081510186195, 'frac_reward_zero_std': 0.0, 'entropy': 1.51223281621933, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 71.83648032001511, 'epoch': 1.01}
{'loss': -0.0292, 'grad_norm': 0.0, 'learning_rate': 4.8875e-07, 'num_tokens': 861486.0, 'completions/mean_length': 86.65, 'completions/min_length': 54.8, 'completions/max_length': 123.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 86.65, 'completions/min_terminated_length': 54.8, 'completions/max_terminated_length': 123.0, 'rewards/lazy_penalty_reward/mean': -0.5, 'rewards/lazy_penalty_reward/std': 1.4142136573791504, 'rewards/strict_format_and_content_reward/mean': 1.35, 'rewards/strict_format_and_content_reward/std': 1.7004101276397705, 'rewards/semantic_consistency_reward/mean': -0.005000005662441254, 'rewards/semantic_consistency_reward/std': 0.30140496492385865, 'rewards/conditional_perplexity_reward/mean': 0.13662890046834947, 'rewards/conditional_perplexity_reward/std': 0.046032629907131195, 'reward': 0.981628930568695, 'reward_std': 3.252023696899414, 'frac_reward_zero_std': 0.0, 'entropy': 1.6132597848773003, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 67.60284917999233, 'epoch': 1.02}
{'loss': 0.0951, 'grad_norm': 0.0, 'learning_rate': 4.824999999999999e-07, 'num_tokens': 872066.0, 'completions/mean_length': 90.5, 'completions/min_length': 51.4, 'completions/max_length': 151.6, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 87.16785736083985, 'completions/min_terminated_length': 51.4, 'completions/max_terminated_length': 127.6, 'rewards/lazy_penalty_reward/mean': -0.625, 'rewards/lazy_penalty_reward/std': 1.5235702753067017, 'rewards/strict_format_and_content_reward/mean': 1.025, 'rewards/strict_format_and_content_reward/std': 1.9816624641418457, 'rewards/semantic_consistency_reward/mean': 0.034999996423721313, 'rewards/semantic_consistency_reward/std': 0.20811100006103517, 'rewards/conditional_perplexity_reward/mean': 0.1546241670846939, 'rewards/conditional_perplexity_reward/std': 0.0442281536757946, 'reward': 0.5896241068840027, 'reward_std': 3.4540481701493264, 'frac_reward_zero_std': 0.0, 'entropy': 1.6788278684020042, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 81.38826088000788, 'epoch': 1.04}
{'loss': 0.0209, 'grad_norm': 0.0, 'learning_rate': 4.7625e-07, 'num_tokens': 883256.0, 'completions/mean_length': 112.25, 'completions/min_length': 72.2, 'completions/max_length': 161.8, 'completions/clipped_ratio': 0.075, 'completions/mean_terminated_length': 106.45357208251953, 'completions/min_terminated_length': 72.2, 'completions/max_terminated_length': 144.4, 'rewards/lazy_penalty_reward/mean': -0.75, 'rewards/lazy_penalty_reward/std': 1.2416293144226074, 'rewards/strict_format_and_content_reward/mean': 0.875, 'rewards/strict_format_and_content_reward/std': 1.7898513555526734, 'rewards/semantic_consistency_reward/mean': 0.08999999910593033, 'rewards/semantic_consistency_reward/std': 0.3224174380302429, 'rewards/conditional_perplexity_reward/mean': 0.16306571364402772, 'rewards/conditional_perplexity_reward/std': 0.0506939209997654, 'reward': 0.3780657172203064, 'reward_std': 3.177103518694639, 'frac_reward_zero_std': 0.0, 'entropy': 1.5965946555137633, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 84.59319421999389, 'epoch': 1.05}
{'loss': -0.046, 'grad_norm': 0.0, 'learning_rate': 4.6999999999999995e-07, 'num_tokens': 893928.0, 'completions/mean_length': 90.0, 'completions/min_length': 49.6, 'completions/max_length': 141.8, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 90.0, 'completions/min_terminated_length': 49.6, 'completions/max_terminated_length': 141.8, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.5, 'rewards/strict_format_and_content_reward/std': 0.9723405599594116, 'rewards/semantic_consistency_reward/mean': 0.2549999862909317, 'rewards/semantic_consistency_reward/std': 0.44402443170547484, 'rewards/conditional_perplexity_reward/mean': 0.13876434415578842, 'rewards/conditional_perplexity_reward/std': 0.04503460004925728, 'reward': 1.768764352798462, 'reward_std': 1.6708799004554749, 'frac_reward_zero_std': 0.0, 'entropy': 1.5557930693030357, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 78.23151700000744, 'epoch': 1.06}
{'eval_loss': -0.03897581249475479, 'eval_runtime': 3053.1409, 'eval_samples_per_second': 0.033, 'eval_steps_per_second': 0.004, 'eval_num_tokens': 893928.0, 'eval_completions/mean_length': 89.7025, 'eval_completions/min_length': 55.58, 'eval_completions/max_length': 139.06, 'eval_completions/clipped_ratio': 0.015, 'eval_completions/mean_terminated_length': 88.14452423095703, 'eval_completions/min_terminated_length': 55.58, 'eval_completions/max_terminated_length': 133.06, 'eval_rewards/lazy_penalty_reward/mean': -0.2875, 'eval_rewards/lazy_penalty_reward/std': 0.685602707862854, 'eval_rewards/strict_format_and_content_reward/mean': 1.5075, 'eval_rewards/strict_format_and_content_reward/std': 1.0942045831680298, 'eval_rewards/semantic_consistency_reward/mean': 0.043999997973442076, 'eval_rewards/semantic_consistency_reward/std': 0.23571288645267485, 'eval_rewards/conditional_perplexity_reward/mean': 0.14880306735634805, 'eval_rewards/conditional_perplexity_reward/std': 0.047693234458565714, 'eval_reward': 1.4128030651807786, 'eval_reward_std': 1.91213686093688, 'eval_frac_reward_zero_std': 0.0, 'eval_entropy': 1.5738553094863892, 'eval_clip_ratio/low_mean': 0.0, 'eval_clip_ratio/low_min': 0.0, 'eval_clip_ratio/high_mean': 0.0, 'eval_clip_ratio/high_max': 0.0, 'eval_clip_ratio/region_mean': 0.0, 'epoch': 1.06}
{'loss': -0.0655, 'grad_norm': 0.0, 'learning_rate': 4.6374999999999995e-07, 'num_tokens': 904142.0, 'completions/mean_length': 87.25, 'completions/min_length': 57.6, 'completions/max_length': 119.2, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 87.25, 'completions/min_terminated_length': 57.6, 'completions/max_terminated_length': 119.2, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.725, 'rewards/strict_format_and_content_reward/std': 0.77781742811203, 'rewards/semantic_consistency_reward/mean': -0.05000000149011612, 'rewards/semantic_consistency_reward/std': 0.2428365409374237, 'rewards/conditional_perplexity_reward/mean': 0.14326608777046204, 'rewards/conditional_perplexity_reward/std': 0.048560382425785066, 'reward': 1.6932661056518554, 'reward_std': 1.2153422012925148, 'frac_reward_zero_std': 0.0, 'entropy': 1.472738115489483, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 67.5730782599945, 'epoch': 1.07}
{'loss': -0.0853, 'grad_norm': 0.0, 'learning_rate': 4.575e-07, 'num_tokens': 914007.0, 'completions/mean_length': 85.325, 'completions/min_length': 48.6, 'completions/max_length': 126.6, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 85.325, 'completions/min_terminated_length': 48.6, 'completions/max_terminated_length': 126.6, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.46291003227233884, 'rewards/strict_format_and_content_reward/mean': 1.275, 'rewards/strict_format_and_content_reward/std': 1.315700602531433, 'rewards/semantic_consistency_reward/mean': 0.04999999552965164, 'rewards/semantic_consistency_reward/std': 0.39633300304412844, 'rewards/conditional_perplexity_reward/mean': 0.15412843227386475, 'rewards/conditional_perplexity_reward/std': 0.06069120541214943, 'reward': 1.2291284084320069, 'reward_std': 1.8922009229660035, 'frac_reward_zero_std': 0.0, 'entropy': 1.500942386686802, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 68.90197506000986, 'epoch': 1.09}
{'loss': -0.1242, 'grad_norm': 0.0, 'learning_rate': 4.5124999999999997e-07, 'num_tokens': 924825.0, 'completions/mean_length': 94.05, 'completions/min_length': 52.0, 'completions/max_length': 145.2, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 94.05, 'completions/min_terminated_length': 52.0, 'completions/max_terminated_length': 145.2, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.625, 'rewards/strict_format_and_content_reward/std': 0.914142107963562, 'rewards/semantic_consistency_reward/mean': 0.07000000029802322, 'rewards/semantic_consistency_reward/std': 0.2111125111579895, 'rewards/conditional_perplexity_reward/mean': 0.16358927339315416, 'rewards/conditional_perplexity_reward/std': 0.05257025510072708, 'reward': 1.7335892200469971, 'reward_std': 1.338659904152155, 'frac_reward_zero_std': 0.0, 'entropy': 1.4464227542281152, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 79.9395386799908, 'epoch': 1.1}
{'loss': 0.0134, 'grad_norm': 0.0, 'learning_rate': 4.45e-07, 'num_tokens': 935663.0, 'completions/mean_length': 98.75, 'completions/min_length': 65.0, 'completions/max_length': 142.2, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 98.75, 'completions/min_terminated_length': 65.0, 'completions/max_terminated_length': 142.2, 'rewards/lazy_penalty_reward/mean': -0.375, 'rewards/lazy_penalty_reward/std': 1.0606602430343628, 'rewards/strict_format_and_content_reward/mean': 1.4, 'rewards/strict_format_and_content_reward/std': 1.4040201663970948, 'rewards/semantic_consistency_reward/mean': 0.0649999961256981, 'rewards/semantic_consistency_reward/std': 0.31589406728744507, 'rewards/conditional_perplexity_reward/mean': 0.16609634459018707, 'rewards/conditional_perplexity_reward/std': 0.040905166417360306, 'reward': 1.2560962915420533, 'reward_std': 2.5587799556553366, 'frac_reward_zero_std': 0.0, 'entropy': 1.5562082156538963, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 76.8364099199971, 'epoch': 1.11}
{'loss': -0.0223, 'grad_norm': 0.0, 'learning_rate': 4.3874999999999993e-07, 'num_tokens': 946204.0, 'completions/mean_length': 89.525, 'completions/min_length': 61.2, 'completions/max_length': 142.6, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 89.525, 'completions/min_terminated_length': 61.2, 'completions/max_terminated_length': 142.6, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.725, 'rewards/strict_format_and_content_reward/std': 0.77781742811203, 'rewards/semantic_consistency_reward/mean': 0.2, 'rewards/semantic_consistency_reward/std': 0.23606287240982055, 'rewards/conditional_perplexity_reward/mean': 0.13444416224956512, 'rewards/conditional_perplexity_reward/std': 0.02808426283299923, 'reward': 1.9344441175460816, 'reward_std': 1.3103345237672328, 'frac_reward_zero_std': 0.0, 'entropy': 1.5095024600625038, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 78.29014624000119, 'epoch': 1.12}
{'eval_loss': -0.057123713195323944, 'eval_runtime': 3152.7257, 'eval_samples_per_second': 0.032, 'eval_steps_per_second': 0.004, 'eval_num_tokens': 946204.0, 'eval_completions/mean_length': 94.1625, 'eval_completions/min_length': 59.98, 'eval_completions/max_length': 144.22, 'eval_completions/clipped_ratio': 0.01, 'eval_completions/mean_terminated_length': 93.07857162475585, 'eval_completions/min_terminated_length': 59.98, 'eval_completions/max_terminated_length': 138.32, 'eval_rewards/lazy_penalty_reward/mean': -0.275, 'eval_rewards/lazy_penalty_reward/std': 0.6746670460700989, 'eval_rewards/strict_format_and_content_reward/mean': 1.51, 'eval_rewards/strict_format_and_content_reward/std': 1.0491988396644591, 'eval_rewards/semantic_consistency_reward/mean': 0.09599999681115151, 'eval_rewards/semantic_consistency_reward/std': 0.22663483262062073, 'eval_rewards/conditional_perplexity_reward/mean': 0.15747214198112489, 'eval_rewards/conditional_perplexity_reward/std': 0.05357943531125784, 'eval_reward': 1.4884721255302429, 'eval_reward_std': 1.855498041920364, 'eval_frac_reward_zero_std': 0.0, 'eval_entropy': 1.562973301410675, 'eval_clip_ratio/low_mean': 0.0, 'eval_clip_ratio/low_min': 0.0, 'eval_clip_ratio/high_mean': 0.0, 'eval_clip_ratio/high_max': 0.0, 'eval_clip_ratio/region_mean': 0.0, 'epoch': 1.12}
{'loss': -0.0648, 'grad_norm': 0.0, 'learning_rate': 4.325e-07, 'num_tokens': 956341.0, 'completions/mean_length': 92.425, 'completions/min_length': 60.4, 'completions/max_length': 143.4, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 92.425, 'completions/min_terminated_length': 60.4, 'completions/max_terminated_length': 143.4, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.55, 'rewards/strict_format_and_content_reward/std': 1.1262741327285766, 'rewards/semantic_consistency_reward/mean': 0.06499999463558197, 'rewards/semantic_consistency_reward/std': 0.20230900049209594, 'rewards/conditional_perplexity_reward/mean': 0.13548198640346526, 'rewards/conditional_perplexity_reward/std': 0.04868846982717514, 'reward': 1.6254820466041564, 'reward_std': 1.5887221112847327, 'frac_reward_zero_std': 0.0, 'entropy': 1.6412224844098091, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 75.62803732000175, 'epoch': 1.14}
{'loss': -0.0097, 'grad_norm': 0.0, 'learning_rate': 4.2625e-07, 'num_tokens': 966994.0, 'completions/mean_length': 90.225, 'completions/min_length': 58.6, 'completions/max_length': 139.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 90.225, 'completions/min_terminated_length': 58.6, 'completions/max_terminated_length': 139.0, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.7071068286895752, 'rewards/strict_format_and_content_reward/mean': 1.55, 'rewards/strict_format_and_content_reward/std': 1.082810354232788, 'rewards/semantic_consistency_reward/mean': 0.15999999940395354, 'rewards/semantic_consistency_reward/std': 0.4042561769485474, 'rewards/conditional_perplexity_reward/mean': 0.1456157773733139, 'rewards/conditional_perplexity_reward/std': 0.04662464149296284, 'reward': 1.605615782737732, 'reward_std': 1.9745861053466798, 'frac_reward_zero_std': 0.0, 'entropy': 1.5064034461975098, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 75.91108668000962, 'epoch': 1.15}
{'loss': 0.0647, 'grad_norm': 0.0, 'learning_rate': 4.1999999999999995e-07, 'num_tokens': 977717.0, 'completions/mean_length': 98.375, 'completions/min_length': 61.2, 'completions/max_length': 161.2, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 95.91071472167968, 'completions/min_terminated_length': 61.2, 'completions/max_terminated_length': 147.0, 'rewards/lazy_penalty_reward/mean': -0.5, 'rewards/lazy_penalty_reward/std': 1.4142136573791504, 'rewards/strict_format_and_content_reward/mean': 1.4, 'rewards/strict_format_and_content_reward/std': 1.360556387901306, 'rewards/semantic_consistency_reward/mean': 0.20499999821186066, 'rewards/semantic_consistency_reward/std': 0.35651588439941406, 'rewards/conditional_perplexity_reward/mean': 0.16130755543708802, 'rewards/conditional_perplexity_reward/std': 0.05502199120819569, 'reward': 1.266307532787323, 'reward_std': 2.914359521865845, 'frac_reward_zero_std': 0.0, 'entropy': 1.5760739684104919, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 85.05331321999839, 'epoch': 1.16}
{'loss': -0.0107, 'grad_norm': 0.0, 'learning_rate': 4.1375e-07, 'num_tokens': 987843.0, 'completions/mean_length': 84.15, 'completions/min_length': 53.4, 'completions/max_length': 125.4, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 84.15, 'completions/min_terminated_length': 53.4, 'completions/max_terminated_length': 125.4, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.46291003227233884, 'rewards/strict_format_and_content_reward/mean': 1.55, 'rewards/strict_format_and_content_reward/std': 0.9797561168670654, 'rewards/semantic_consistency_reward/mean': 0.06999999433755874, 'rewards/semantic_consistency_reward/std': 0.2739537239074707, 'rewards/conditional_perplexity_reward/mean': 0.14511375427246093, 'rewards/conditional_perplexity_reward/std': 0.04314194470643997, 'reward': 1.5151138067245484, 'reward_std': 1.6533910512924195, 'frac_reward_zero_std': 0.0, 'entropy': 1.55317422747612, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 69.27135122001637, 'epoch': 1.18}
{'loss': 0.0622, 'grad_norm': 0.0, 'learning_rate': 4.0749999999999996e-07, 'num_tokens': 998834.0, 'completions/mean_length': 97.375, 'completions/min_length': 49.0, 'completions/max_length': 178.4, 'completions/clipped_ratio': 0.075, 'completions/mean_terminated_length': 89.56786041259765, 'completions/min_terminated_length': 49.0, 'completions/max_terminated_length': 147.2, 'rewards/lazy_penalty_reward/mean': -0.375, 'rewards/lazy_penalty_reward/std': 0.8164634466171264, 'rewards/strict_format_and_content_reward/mean': 1.25, 'rewards/strict_format_and_content_reward/std': 1.741356658935547, 'rewards/semantic_consistency_reward/mean': 0.0449999988079071, 'rewards/semantic_consistency_reward/std': 0.09665845632553101, 'rewards/conditional_perplexity_reward/mean': 0.16373120993375778, 'rewards/conditional_perplexity_reward/std': 0.04495605975389481, 'reward': 1.08373122215271, 'reward_std': 2.643028312921524, 'frac_reward_zero_std': 0.0, 'entropy': 1.5126840457320214, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 93.3589836200088, 'epoch': 1.19}
{'eval_loss': -0.04240547493100166, 'eval_runtime': 3106.6574, 'eval_samples_per_second': 0.032, 'eval_steps_per_second': 0.004, 'eval_num_tokens': 998834.0, 'eval_completions/mean_length': 93.16, 'eval_completions/min_length': 61.22, 'eval_completions/max_length': 141.76, 'eval_completions/clipped_ratio': 0.01, 'eval_completions/mean_terminated_length': 92.04726211547852, 'eval_completions/min_terminated_length': 61.22, 'eval_completions/max_terminated_length': 137.22, 'eval_rewards/lazy_penalty_reward/mean': -0.3, 'eval_rewards/lazy_penalty_reward/std': 0.7453777289390564, 'eval_rewards/strict_format_and_content_reward/mean': 1.45, 'eval_rewards/strict_format_and_content_reward/std': 1.1841291522979736, 'eval_rewards/semantic_consistency_reward/mean': 0.04999999701976776, 'eval_rewards/semantic_consistency_reward/std': 0.23057189643383025, 'eval_rewards/conditional_perplexity_reward/mean': 0.150927295088768, 'eval_rewards/conditional_perplexity_reward/std': 0.049691572189331054, 'eval_reward': 1.3509273028373718, 'eval_reward_std': 2.0314848998188975, 'eval_frac_reward_zero_std': 0.0, 'eval_entropy': 1.603072350025177, 'eval_clip_ratio/low_mean': 0.0, 'eval_clip_ratio/low_min': 0.0, 'eval_clip_ratio/high_mean': 0.0, 'eval_clip_ratio/high_max': 0.0, 'eval_clip_ratio/region_mean': 0.0, 'epoch': 1.19}
{'loss': -0.0078, 'grad_norm': 0.0, 'learning_rate': 4.0124999999999997e-07, 'num_tokens': 1009262.0, 'completions/mean_length': 88.5, 'completions/min_length': 62.8, 'completions/max_length': 125.4, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 88.5, 'completions/min_terminated_length': 62.8, 'completions/max_terminated_length': 125.4, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.7071068286895752, 'rewards/strict_format_and_content_reward/mean': 1.55, 'rewards/strict_format_and_content_reward/std': 1.082810354232788, 'rewards/semantic_consistency_reward/mean': 0.0449999988079071, 'rewards/semantic_consistency_reward/std': 0.2368623971939087, 'rewards/conditional_perplexity_reward/mean': 0.14412294030189515, 'rewards/conditional_perplexity_reward/std': 0.03144033402204514, 'reward': 1.4891229629516602, 'reward_std': 1.8009764324873685, 'frac_reward_zero_std': 0.0, 'entropy': 1.5259005844593048, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 69.814271919991, 'epoch': 1.2}
{'loss': 0.0242, 'grad_norm': 0.0, 'learning_rate': 3.95e-07, 'num_tokens': 1020431.0, 'completions/mean_length': 95.325, 'completions/min_length': 53.4, 'completions/max_length': 143.8, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 92.43571472167969, 'completions/min_terminated_length': 53.4, 'completions/max_terminated_length': 133.2, 'rewards/lazy_penalty_reward/mean': -0.625, 'rewards/lazy_penalty_reward/std': 1.5235702753067017, 'rewards/strict_format_and_content_reward/mean': 1.2, 'rewards/strict_format_and_content_reward/std': 1.588391900062561, 'rewards/semantic_consistency_reward/mean': 0.0, 'rewards/semantic_consistency_reward/std': 0.0, 'rewards/conditional_perplexity_reward/mean': 0.17366265654563903, 'rewards/conditional_perplexity_reward/std': 0.06006822288036347, 'reward': 0.7486626625061035, 'reward_std': 2.995549440383911, 'frac_reward_zero_std': 0.0, 'entropy': 1.5687374591827392, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 80.14795302000712, 'epoch': 1.21}
{'loss': -0.0343, 'grad_norm': 0.0, 'learning_rate': 3.8875e-07, 'num_tokens': 1031039.0, 'completions/mean_length': 91.7, 'completions/min_length': 48.8, 'completions/max_length': 140.8, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 91.7, 'completions/min_terminated_length': 48.8, 'completions/max_terminated_length': 140.8, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.55, 'rewards/strict_format_and_content_reward/std': 1.082810354232788, 'rewards/semantic_consistency_reward/mean': -0.005000002682209015, 'rewards/semantic_consistency_reward/std': 0.18155879974365235, 'rewards/conditional_perplexity_reward/mean': 0.15309568345546723, 'rewards/conditional_perplexity_reward/std': 0.05289189890027046, 'reward': 1.573095691204071, 'reward_std': 1.513826811313629, 'frac_reward_zero_std': 0.0, 'entropy': 1.5845380961894988, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 77.16026447998301, 'epoch': 1.23}
